type,x1,y1,x2,y2,color,width
line,4700.0,2440.0,4680.0,2460.0,"(0.0, 0.0, 0.0)",3.0
line,4680.0,2460.0,4691.0,2455.0,"(0.0, 0.0, 0.0)",3.0
line,4691.0,2455.0,4685.0,2449.0,"(0.0, 0.0, 0.0)",3.0
line,4685.0,2449.0,4680.0,2460.0,"(0.0, 0.0, 0.0)",3.0
line,4700.0,2480.0,4660.0,2440.0,"(0.0, 0.0, 0.0)",3.0
line,4660.0,2440.0,4620.0,2480.0,"(0.0, 0.0, 0.0)",3.0
line,4620.0,2480.0,4660.0,2520.0,"(0.0, 0.0, 0.0)",3.0
line,4660.0,2520.0,4700.0,2480.0,"(0.0, 0.0, 0.0)",3.0
line,4740.0,2520.0,4700.0,2480.0,"(0.0, 0.0, 0.0)",3.0
line,4700.0,2480.0,4740.0,2440.0,"(0.0, 0.0, 0.0)",3.0
line,4740.0,2440.0,4780.0,2480.0,"(0.0, 0.0, 0.0)",3.0
line,4780.0,2480.0,4740.0,2520.0,"(0.0, 0.0, 0.0)",3.0
line,4822.0,2538.0,4820.0,2532.0,"(0.0, 0.0, 0.0)",3.0
line,4820.0,2532.0,4820.0,2538.0,"(0.0, 0.0, 0.0)",3.0
line,4820.0,2538.0,4822.0,2538.0,"(0.0, 0.0, 0.0)",3.0
line,4824.0,2540.0,4820.0,2520.0,"(0.0, 0.0, 0.0)",3.0
line,4820.0,2520.0,4816.0,2540.0,"(0.0, 0.0, 0.0)",3.0
line,4816.0,2540.0,4820.0,2524.0,"(0.0, 0.0, 0.0)",3.0
line,4820.0,2524.0,4824.0,2540.0,"(0.0, 0.0, 0.0)",3.0
line,4820.0,2550.0,4660.0,2550.0,"(0.0, 0.0, 0.0)",3.0
line,4820.0,2550.0,4820.0,2520.0,"(0.0, 0.0, 0.0)",3.0
line,4815.0,2540.0,4824.0,2540.0,"(0.0, 0.0, 0.0)",3.0
line,4820.0,2526.0,4818.0,2539.0,"(0.0, 0.0, 0.0)",3.0
line,4818.0,2539.0,4822.0,2539.0,"(0.0, 0.0, 0.0)",3.0
line,4822.0,2539.0,4820.0,2528.0,"(0.0, 0.0, 0.0)",3.0
line,4816.0,2539.0,4823.0,2539.0,"(0.0, 0.0, 0.0)",3.0
line,4880.0,2240.0,4900.0,2240.0,"(0.0, 0.0, 0.0)",3.0
line,4900.0,2240.0,4889.0,2236.0,"(0.0, 0.0, 0.0)",3.0
line,4889.0,2236.0,4889.0,2244.0,"(0.0, 0.0, 0.0)",3.0
line,4889.0,2244.0,4900.0,2240.0,"(0.0, 0.0, 0.0)",3.0
line,4980.0,2280.0,5000.0,2280.0,"(0.0, 0.0, 0.0)",3.0
line,4880.0,2320.0,4900.0,2320.0,"(0.0, 0.0, 0.0)",3.0
line,4900.0,2320.0,4889.0,2316.0,"(0.0, 0.0, 0.0)",3.0
line,4889.0,2316.0,4889.0,2324.0,"(0.0, 0.0, 0.0)",3.0
line,4889.0,2324.0,4900.0,2320.0,"(0.0, 0.0, 0.0)",3.0
line,4900.0,2220.0,4900.0,2340.0,"(0.0, 0.0, 0.0)",3.0
line,540.0,2760.0,560.0,2760.0,"(0.0, 0.0, 0.0)",3.0
line,560.0,2760.0,880.0,2760.0,"(0.0, 0.0, 0.0)",3.0
line,540.0,2760.0,500.0,2800.0,"(0.0, 0.0, 0.0)",3.0
line,500.0,2800.0,460.0,2760.0,"(0.0, 0.0, 0.0)",3.0
line,460.0,2760.0,500.0,2720.0,"(0.0, 0.0, 0.0)",3.0
line,500.0,2720.0,540.0,2760.0,"(0.0, 0.0, 0.0)",3.0
line,900.0,2720.0,920.0,2740.0,"(0.0, 0.0, 0.0)",3.0
line,920.0,2740.0,915.0,2729.0,"(0.0, 0.0, 0.0)",3.0
line,915.0,2729.0,909.0,2735.0,"(0.0, 0.0, 0.0)",3.0
line,909.0,2735.0,920.0,2740.0,"(0.0, 0.0, 0.0)",3.0
line,880.0,2760.0,900.0,2760.0,"(0.0, 0.0, 0.0)",3.0
line,900.0,2760.0,889.0,2756.0,"(0.0, 0.0, 0.0)",3.0
line,889.0,2756.0,889.0,2764.0,"(0.0, 0.0, 0.0)",3.0
line,889.0,2764.0,900.0,2760.0,"(0.0, 0.0, 0.0)",3.0
line,940.0,2700.0,940.0,2720.0,"(0.0, 0.0, 0.0)",3.0
line,940.0,2720.0,944.0,2709.0,"(0.0, 0.0, 0.0)",3.0
line,944.0,2709.0,936.0,2709.0,"(0.0, 0.0, 0.0)",3.0
line,936.0,2709.0,940.0,2720.0,"(0.0, 0.0, 0.0)",3.0
line,940.0,2800.0,940.0,2820.0,"(0.0, 0.0, 0.0)",3.0
line,940.0,2820.0,940.0,2940.0,"(0.0, 0.0, 0.0)",3.0
line,980.0,2760.0,940.0,2800.0,"(0.0, 0.0, 0.0)",3.0
line,940.0,2800.0,900.0,2760.0,"(0.0, 0.0, 0.0)",3.0
line,900.0,2760.0,940.0,2720.0,"(0.0, 0.0, 0.0)",3.0
line,940.0,2720.0,980.0,2760.0,"(0.0, 0.0, 0.0)",3.0
line,940.0,2940.0,940.0,2960.0,"(0.0, 0.0, 0.0)",3.0
line,940.0,2960.0,944.0,2949.0,"(0.0, 0.0, 0.0)",3.0
line,944.0,2949.0,936.0,2949.0,"(0.0, 0.0, 0.0)",3.0
line,936.0,2949.0,940.0,2960.0,"(0.0, 0.0, 0.0)",3.0
line,990.0,2960.0,890.0,2960.0,"(0.0, 0.0, 0.0)",3.0
line,890.0,2960.0,860.0,3010.0,"(0.0, 0.0, 0.0)",3.0
line,860.0,3010.0,1020.0,3010.0,"(0.0, 0.0, 0.0)",3.0
line,1020.0,3010.0,990.0,2960.0,"(0.0, 0.0, 0.0)",3.0
line,1580.0,2760.0,1600.0,2760.0,"(0.0, 0.0, 0.0)",3.0
line,1600.0,2760.0,1900.0,2760.0,"(0.0, 0.0, 0.0)",3.0
line,1580.0,2760.0,1540.0,2800.0,"(0.0, 0.0, 0.0)",3.0
line,1540.0,2800.0,1500.0,2760.0,"(0.0, 0.0, 0.0)",3.0
line,1500.0,2760.0,1540.0,2720.0,"(0.0, 0.0, 0.0)",3.0
line,1540.0,2720.0,1580.0,2760.0,"(0.0, 0.0, 0.0)",3.0
line,1920.0,2720.0,1940.0,2740.0,"(0.0, 0.0, 0.0)",3.0
line,1940.0,2740.0,1935.0,2729.0,"(0.0, 0.0, 0.0)",3.0
line,1935.0,2729.0,1929.0,2735.0,"(0.0, 0.0, 0.0)",3.0
line,1929.0,2735.0,1940.0,2740.0,"(0.0, 0.0, 0.0)",3.0
line,1900.0,2760.0,1920.0,2760.0,"(0.0, 0.0, 0.0)",3.0
line,1920.0,2760.0,1909.0,2756.0,"(0.0, 0.0, 0.0)",3.0
line,1909.0,2756.0,1909.0,2764.0,"(0.0, 0.0, 0.0)",3.0
line,1909.0,2764.0,1920.0,2760.0,"(0.0, 0.0, 0.0)",3.0
line,1960.0,2700.0,1960.0,2720.0,"(0.0, 0.0, 0.0)",3.0
line,1960.0,2720.0,1964.0,2709.0,"(0.0, 0.0, 0.0)",3.0
line,1964.0,2709.0,1956.0,2709.0,"(0.0, 0.0, 0.0)",3.0
line,1956.0,2709.0,1960.0,2720.0,"(0.0, 0.0, 0.0)",3.0
line,1960.0,2800.0,1960.0,2820.0,"(0.0, 0.0, 0.0)",3.0
line,1960.0,2820.0,1960.0,2940.0,"(0.0, 0.0, 0.0)",3.0
line,2000.0,2760.0,1960.0,2800.0,"(0.0, 0.0, 0.0)",3.0
line,1960.0,2800.0,1920.0,2760.0,"(0.0, 0.0, 0.0)",3.0
line,1920.0,2760.0,1960.0,2720.0,"(0.0, 0.0, 0.0)",3.0
line,1960.0,2720.0,2000.0,2760.0,"(0.0, 0.0, 0.0)",3.0
line,1960.0,2940.0,1960.0,2960.0,"(0.0, 0.0, 0.0)",3.0
line,1960.0,2960.0,1964.0,2949.0,"(0.0, 0.0, 0.0)",3.0
line,1964.0,2949.0,1956.0,2949.0,"(0.0, 0.0, 0.0)",3.0
line,1956.0,2949.0,1960.0,2960.0,"(0.0, 0.0, 0.0)",3.0
line,2010.0,2960.0,1910.0,2960.0,"(0.0, 0.0, 0.0)",3.0
line,1910.0,2960.0,1880.0,3010.0,"(0.0, 0.0, 0.0)",3.0
line,1880.0,3010.0,2040.0,3010.0,"(0.0, 0.0, 0.0)",3.0
line,2040.0,3010.0,2010.0,2960.0,"(0.0, 0.0, 0.0)",3.0
line,2600.0,2760.0,2620.0,2760.0,"(0.0, 0.0, 0.0)",3.0
line,2620.0,2760.0,3260.0,2760.0,"(0.0, 0.0, 0.0)",3.0
line,2600.0,2760.0,2560.0,2800.0,"(0.0, 0.0, 0.0)",3.0
line,2560.0,2800.0,2520.0,2760.0,"(0.0, 0.0, 0.0)",3.0
line,2520.0,2760.0,2560.0,2720.0,"(0.0, 0.0, 0.0)",3.0
line,2560.0,2720.0,2600.0,2760.0,"(0.0, 0.0, 0.0)",3.0
line,3280.0,2720.0,3300.0,2740.0,"(0.0, 0.0, 0.0)",3.0
line,3300.0,2740.0,3295.0,2729.0,"(0.0, 0.0, 0.0)",3.0
line,3295.0,2729.0,3289.0,2735.0,"(0.0, 0.0, 0.0)",3.0
line,3289.0,2735.0,3300.0,2740.0,"(0.0, 0.0, 0.0)",3.0
line,3260.0,2760.0,3280.0,2760.0,"(0.0, 0.0, 0.0)",3.0
line,3280.0,2760.0,3269.0,2756.0,"(0.0, 0.0, 0.0)",3.0
line,3269.0,2756.0,3269.0,2764.0,"(0.0, 0.0, 0.0)",3.0
line,3269.0,2764.0,3280.0,2760.0,"(0.0, 0.0, 0.0)",3.0
line,3320.0,2700.0,3320.0,2720.0,"(0.0, 0.0, 0.0)",3.0
line,3320.0,2720.0,3324.0,2709.0,"(0.0, 0.0, 0.0)",3.0
line,3324.0,2709.0,3316.0,2709.0,"(0.0, 0.0, 0.0)",3.0
line,3316.0,2709.0,3320.0,2720.0,"(0.0, 0.0, 0.0)",3.0
line,3320.0,2800.0,3320.0,2820.0,"(0.0, 0.0, 0.0)",3.0
line,3320.0,2820.0,3320.0,2940.0,"(0.0, 0.0, 0.0)",3.0
line,3360.0,2760.0,3320.0,2800.0,"(0.0, 0.0, 0.0)",3.0
line,3320.0,2800.0,3280.0,2760.0,"(0.0, 0.0, 0.0)",3.0
line,3280.0,2760.0,3320.0,2720.0,"(0.0, 0.0, 0.0)",3.0
line,3320.0,2720.0,3360.0,2760.0,"(0.0, 0.0, 0.0)",3.0
line,3320.0,2940.0,3320.0,2960.0,"(0.0, 0.0, 0.0)",3.0
line,3320.0,2960.0,3324.0,2949.0,"(0.0, 0.0, 0.0)",3.0
line,3324.0,2949.0,3316.0,2949.0,"(0.0, 0.0, 0.0)",3.0
line,3316.0,2949.0,3320.0,2960.0,"(0.0, 0.0, 0.0)",3.0
line,3370.0,2960.0,3270.0,2960.0,"(0.0, 0.0, 0.0)",3.0
line,3270.0,2960.0,3240.0,3010.0,"(0.0, 0.0, 0.0)",3.0
line,3240.0,3010.0,3400.0,3010.0,"(0.0, 0.0, 0.0)",3.0
line,3400.0,3010.0,3370.0,2960.0,"(0.0, 0.0, 0.0)",3.0
line,4300.0,2760.0,4320.0,2760.0,"(0.0, 0.0, 0.0)",3.0
line,4320.0,2760.0,4600.0,2760.0,"(0.0, 0.0, 0.0)",3.0
line,4300.0,2760.0,4260.0,2800.0,"(0.0, 0.0, 0.0)",3.0
line,4260.0,2800.0,4220.0,2760.0,"(0.0, 0.0, 0.0)",3.0
line,4220.0,2760.0,4260.0,2720.0,"(0.0, 0.0, 0.0)",3.0
line,4260.0,2720.0,4300.0,2760.0,"(0.0, 0.0, 0.0)",3.0
line,4620.0,2720.0,4640.0,2740.0,"(0.0, 0.0, 0.0)",3.0
line,4640.0,2740.0,4635.0,2729.0,"(0.0, 0.0, 0.0)",3.0
line,4635.0,2729.0,4629.0,2735.0,"(0.0, 0.0, 0.0)",3.0
line,4629.0,2735.0,4640.0,2740.0,"(0.0, 0.0, 0.0)",3.0
line,4600.0,2760.0,4620.0,2760.0,"(0.0, 0.0, 0.0)",3.0
line,4620.0,2760.0,4609.0,2756.0,"(0.0, 0.0, 0.0)",3.0
line,4609.0,2756.0,4609.0,2764.0,"(0.0, 0.0, 0.0)",3.0
line,4609.0,2764.0,4620.0,2760.0,"(0.0, 0.0, 0.0)",3.0
line,4660.0,2700.0,4660.0,2720.0,"(0.0, 0.0, 0.0)",3.0
line,4660.0,2720.0,4664.0,2709.0,"(0.0, 0.0, 0.0)",3.0
line,4664.0,2709.0,4656.0,2709.0,"(0.0, 0.0, 0.0)",3.0
line,4656.0,2709.0,4660.0,2720.0,"(0.0, 0.0, 0.0)",3.0
line,4660.0,2800.0,4660.0,2820.0,"(0.0, 0.0, 0.0)",3.0
line,4660.0,2820.0,4660.0,2940.0,"(0.0, 0.0, 0.0)",3.0
line,4700.0,2760.0,4660.0,2800.0,"(0.0, 0.0, 0.0)",3.0
line,4660.0,2800.0,4620.0,2760.0,"(0.0, 0.0, 0.0)",3.0
line,4620.0,2760.0,4660.0,2720.0,"(0.0, 0.0, 0.0)",3.0
line,4660.0,2720.0,4700.0,2760.0,"(0.0, 0.0, 0.0)",3.0
line,4660.0,2940.0,4660.0,2960.0,"(0.0, 0.0, 0.0)",3.0
line,4660.0,2960.0,4664.0,2949.0,"(0.0, 0.0, 0.0)",3.0
line,4664.0,2949.0,4656.0,2949.0,"(0.0, 0.0, 0.0)",3.0
line,4656.0,2949.0,4660.0,2960.0,"(0.0, 0.0, 0.0)",3.0
line,4710.0,2960.0,4610.0,2960.0,"(0.0, 0.0, 0.0)",3.0
line,4610.0,2960.0,4580.0,3010.0,"(0.0, 0.0, 0.0)",3.0
line,4580.0,3010.0,4740.0,3010.0,"(0.0, 0.0, 0.0)",3.0
line,4740.0,3010.0,4710.0,2960.0,"(0.0, 0.0, 0.0)",3.0
